"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"HELENA KOVAŘÍKOVÁ","1/7","0",1,"0","44","100%","0%",801
"JAN KREJSKA","1/7","0",0,"0","28","0%","0%",802
"MILOŠ TOMEK","1/7","0",1,"0","45","0%","0%",803
"DAGMAR NETRDOVÁ","1/7","0",1,"0","49","100%","0%",804
"LIBOR HORT","1/7","0",1,"0","45","0%","0%",805
"FRANTIŠEK ŠULA","1/7","0",1,"0","27","0%","0%",806
"RADIM ADAM","1/7","0",1,"0","40","0%","0%",807
"FRANTIŠEK ŠULA","1/7","0",1,"0","50","0%","0%",808
"FRANTIŠEK NETRDA","1/7","0",0,"0","28","0%","0%",809
"PAVEL KUBIŠ","1/7","0",1,"0","42","0%","0%",810
