"Strana","Počet kandidátů","Průměrný věk","Podíl žen","Akademický titul","Mandát obhajuje","Změna strany","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - LEGIONÁŘE SOBOTKY","7/7","48,9","29%","29%","7",0,901
