"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARTIN DUŠEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","47","0%","0%",801
"MUDR. VLADIMÍR KOBLÍŽEK PH.D., NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","44","0%","100%",802
"TOMÁŠ VALENA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","40","0%","0%",803
"JIŘÍ PRŠALA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","55","0%","0%",804
"MUDR. VOJTĚCH NOVÁK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","36","0%","100%",805
"PAVEL KONÍČEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","53","0%","0%",806
"MILAN FRYDRYCH, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","48","0%","0%",807
"JAROSLAV MATUŠKA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","35","0%","0%",808
"JIŘÍ ŠUBRT, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","38","0%","0%",809
"ZDENĚK KAŠPAR, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","34","0%","0%",810
"RADEK BAUER, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","42","0%","0%",811
"JOSEF NOVÁK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","48","0%","0%",812
"MGR. IRENA VAN VUURENOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","61","100%","100%",813
"PAVEL HÝSEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","42","0%","0%",814
