"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JANA VALOVÁ","1/9","0",1,"0","51","100%","0%",801
"MILOŠ CHYBA","1/9","0",1,"0","54","0%","0%",802
"ZDEŇKA KLUSÁKOVÁ","1/9","0",0,"0","48","100%","0%",803
"EVŽEN MATOUŠEK","1/9","0",1,"0","50","0%","0%",804
"BC. ZDENĚK TOMEK","1/9","0",1,"0","39","0%","100%",805
"JOSEF KLÍMA","1/9","0",1,"0","56","0%","0%",806
"PAVEL DRÁPELA","1/9","0",0,"0","38","0%","0%",807
"JOSEF MATOUŠEK","1/9","0",1,"0","46","0%","0%",808
"DAVID MÁTL","1/9","0",0,"0","39","0%","0%",809
"ING. PETR PAVLÍČEK","1/9","0",0,"0","30","0%","100%",810
"JANA URBÁNKOVÁ","1/9","0",0,"0","38","100%","0%",811
"ING. JANA DVOŘÁČKOVÁ","1/9","0",0,"0","28","100%","100%",812
"MONIKA ŠMARDOVÁ","1/9","0",0,"0","24","100%","0%",813
"ROSTISLAV HAMŘÍK","1/9","0",1,"0","44","0%","0%",814
"ING. LADISLAV RADA","1/9","0",1,"0","49","0%","100%",815
"MIROSLAV SYSEL","1/9","0",1,"0","45","0%","0%",816
