"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","9/9","2",0,"4","45,2","33%","33%",1
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","9/9","0",6,"3","55","44%","33%",470
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ-NEZÁVISLÍ","4/9","0",1,"3","52","25%","25%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ČESKÁ OBEC SOKOLSKÁ ZVOLE","9/9","0",1,"8","47","11%","33%",902
