"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","7/7","1",1,"3","40","71%","14%",7
"PAVEL SUCHARDA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","46","0%","0%",801
"ANTONÍN LÍZR, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","70","0%","0%",802
"SBOR DOBROVOLNÝCH HASIČŮ LEVÍNSKÁ OLEŠNICE","9/7","0",3,"6","43,6","44%","0%",901
"SBOR DOBROVOLNÝCH HASIČŮ ŽĎÁR U STARÉ PAKY","9/7","0",1,"8","36,4","22%","22%",902
