"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ANETA KREJSOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","27","100%","0%",801
"LUKÁŠ JIRČÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","27","0%","0%",802
"MGR. ŠÁRKA MARTINCOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","26","100%","100%",803
"PAVEL VÁCLAVÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","58","0%","0%",804
"RADOMÍRA MATYÁŠOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","50","100%","0%",805
"LENKA SKALICKÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","100%","0%",806
"PETR ROLEČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","0%",807
"JAN LHOTÁK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","61","0%","0%",808
"TOMÁŠ AULICH, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","48","0%","0%",809
"MARIE CIMROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","55","100%","0%",810
"ING. JANA KRATOCHVÍLOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","53","100%","100%",811
"MILAN ŠÁNA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","59","0%","0%",812
"ING. JANA KRATOCHVÍLOVÁ ML., NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","28","0%","100%",813
"JOSEF KALOUS, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","35","0%","0%",814
"LUDMILA KOTYZOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","49","100%","0%",815
"ING. MILAN SKLENÁŘ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","53","0%","100%",816
