"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"STAROSTOVÉ A NEZÁVISLÍ","4/7","0",2,"2","44,5","0%","0%",166
"""SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ KONOJEDY""","7/7","0",1,"6","43,4","43%","0%",901
"SPOKOJENĚJŠÍ KONOJEDY 2014-2018","9/7","0",2,"7","43,9","44%","11%",902
