"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"PETR ŠOLTYS, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","37","0%","0%",801
"JOSEF KOŠEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","53","0%","0%",802
"LUKÁŠ FRÝBA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","31","0%","0%",803
"MICHAL SPILKO, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","30","0%","0%",804
"MARTIN JIŘIČKA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","28","0%","0%",805
"JIŘÍ STROBL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","58","0%","0%",806
"BOHUMIL VOBR, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","39","0%","0%",807
"JOSEF BROŽ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","41","0%","0%",808
"JIŘÍ JIRÁNEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","43","0%","0%",809
"JOSEF KOŠEK ML., NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","30","0%","0%",810
