"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","5/7","1",0,"2","56","40%","0%",47
"DEMOKRATICKÁ STRANA ZELENÝCH A NEZÁVISLÍ KANDIDÁTI - SDRUŽENÍ DSZ A NK","2/7","0",2,"0","58","50%","0%",482
"ANO 2011","7/7","0",2,"5","46","14%","0%",768
"NEZÁVISLÍ KANDIDÁTI II.","8/7","3",1,"5","43","38%","25%",901
"NEZÁVISLÍ KANDIDÁTI I.","7/7","2",1,"3","47,3","14%","14%",902
