"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ANNA PICKOVÁ","1/5","0",1,"0","37","100%","0%",801
"NOVÝ KRÁLOVEC","6/5","0",0,"0","51,7","50%","0%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE KRÁLOVEC","6/5","0",3,"3","44,3","67%","50%",902
