"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANSKÁ DEMOKRATICKÁ STRANA","1/15","0",0,"0","28","0%","100%",53
"RADIM SERDEL","1/15","0",0,"0","43","0%","0%",801
"BC. ZDENĚK PALUZGA","1/15","0",1,"0","37","0%","100%",802
"PETR DOLEŽEL","1/15","0",1,"0","38","0%","0%",803
"MGR. SANDRA PLAČKOVÁ","1/15","0",1,"0","30","100%","100%",804
"DENISA MALÍKOVÁ","1/15","0",1,"0","29","100%","0%",805
"JIŘÍ DEHNER","1/15","0",1,"0","55","0%","0%",806
"DANA SCHREIEROVÁ","1/15","0",1,"0","45","100%","0%",807
"JIŘÍ RICHTA","1/15","0",1,"0","60","0%","0%",808
"ING. MARIKA MOSLEROVÁ","1/15","0",1,"0","33","100%","100%",809
"ZDENĚK BÖHM","1/15","0",1,"0","39","0%","0%",810
"EVA TITZOVÁ, DIS.","1/15","0",0,"0","23","100%","100%",811
"MIROSLAV MATÝSEK","1/15","0",0,"0","58","0%","0%",812
"MARKÉTA TYLLOVÁ","1/15","0",0,"0","43","100%","0%",813
"PAVEL HENDRICH","1/15","0",0,"0","43","0%","0%",814
"DANIELA BUJNOCHOVÁ","1/15","0",0,"0","34","100%","0%",815
"LENKA MATÝSKOVÁ, DIS.","1/15","0",1,"0","31","100%","100%",816
"ING. KAREL BARAN","1/15","0",1,"0","37","0%","100%",817
