"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JIŘÍ JARKOVSKÝ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","41","0%","0%",801
"LIBOR ČERNÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","0%","0%",802
"RADEK MAKSYMOV, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","0%","0%",803
"TOMÁŠ KAZDA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","44","0%","0%",804
"VLADIMÍR ČERNÝ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","54","0%","0%",805
"JAN ŠPAČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","47","0%","0%",806
"JAROSLAV PAVLÍK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","48","0%","0%",807
"JOSEF BALUCHA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","50","0%","0%",808
"MICHAL JIRÁSKO, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","29","0%","0%",809
"MARTIN ČERNÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","31","0%","0%",810
"ALEŠ BALUCHA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","26","0%","0%",811
"VÁCLAV JEŽEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","44","0%","0%",812
"JUDR. LUMÍR THIEL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","63","0%","100%",813
"JANA RYDLOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","43","100%","0%",814
"ZDEŇKA ŠOLCOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","49","100%","0%",815
"MONIKA ŠKOPOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","52","100%","0%",816
