"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY A NEZÁVISLÍ KANDIDÁTI","15/15","0",7,"8","55,9","27%","7%",387
"NEZÁVISLÍ S PODPOROU STAROSTŮ","15/15","0",8,"7","47,2","13%","60%",470
"OBČANSKÁ DEMOKRATICKÁ STRANA","15/15","8",0,"14","35,9","20%","7%",53
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","3",0,"11","50,7","47%","27%",7
"HASIČI ŠŤÁHLAVY","15/15","3",0,"7","40,4","40%","7%",901
