"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JAROMÍR ADOLF, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","61","0%","0%",801
"JOSEF BERNKOPF, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","60","0%","0%",802
"MARTA ČERNÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","31","100%","0%",803
"MARTINA KUŽELOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","100%","0%",804
"RADEK MALÝ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","43","0%","0%",805
"PAVEL MÁTYÁS, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","0%",806
"FRANTIŠEK MĚŠŤAN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","49","0%","0%",807
"JAROSLAV NAJMAN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","30","0%","0%",808
"MIROSLAV PERNÝ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","65","0%","0%",809
"MARIE SLAVÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","64","100%","0%",810
