"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","6/15","0",0,"0","48","50%","17%",1
"SOKOL","15/15","8",0,"1","43,3","60%","47%",901
"HASIČI","15/15","7",1,"8","39,9","27%","33%",902
