"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - MCELY MAJÍ  BUDOUCNOST","9/7","0",1,"8","34,2","44%","11%",901
"SDRUŽENÍ PRO MCELY","7/7","0",3,"4","48","86%","0%",902
