"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARTIN JONÁŠ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","36","0%","0%",801
"PAVEL JONÁŠ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","62","0%","0%",802
"PAVEL PELÍŠEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","30","0%","0%",803
"LIBOR KNOFLÍČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","43","0%","0%",804
"VLADIMÍR ODEHNAL, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","50","0%","100%",805
"MICHAL ŠTOUDEK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","28","0%","0%",806
"ZDENĚK KŘEPELA, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","32","0%","0%",807
"MILAN VANĚRKA, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","52","0%","0%",808
"ANTONÍN DOLEŽEL, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","47","0%","0%",809
"KAREL MUDRYCH, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","32","0%","100%",810
"ONDŘEJ KYZLINK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","29","0%","0%",811
