"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"NOVÝ SEVER","7/7","0",1,"6","32,4","43%","0%",1017
"ČESKÁ NEZÁVISLÁ","7/7","0",3,"4","37","43%","29%",737
"ANO 2011","7/7","0",1,"6","46,1","29%","14%",768
"NEZÁVISLÍ -OKOUNOV, OSLOVICE, KRUPICE","9/7","0",4,"5","48,7","22%","11%",901
"ZMĚNA","9/7","2",0,"4","38,2","0%","0%",902
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ KOTVINA","7/7","2",0,"6","46,9","29%","14%",903
