"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"IVETA HAKENOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","39","100%","0%",801
"LIBOR HAKEN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","36","0%","0%",802
"ILONA VANČUROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","28","100%","0%",803
"DANA LINDROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","100%","0%",804
"MILAN VANČURA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","28","0%","0%",805
"VÁCLAV NÁDVORNÍK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","63","0%","0%",806
"PAVLA JIROUŠKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","44","100%","0%",807
"JAROSLAV STRÝHAL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","50","0%","0%",808
"PAVEL VANČURA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","54","0%","0%",809
"JOSEF HODOŇ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","43","0%","0%",810
