"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","21/21","5",0,"11","44,2","43%","71%",1
"KONZERVATIVNÍ STRANA","2/21","0",0,"0","54","50%","50%",24
"VOLTE ""A CO BRNO"" DO ZASTUPITELSTVA MĚSTA BRNA","10/21","0",0,"0","61,4","30%","10%",463
"KOMUNISTICKÁ STRANA ČECH A MORAVY","17/21","1",0,"7","63","35%","18%",47
"OBČANSKÁ DEMOKRATICKÁ STRANA","21/21","7",0,"8","47,9","48%","48%",53
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","21/21","6",1,"7","49,3","24%","29%",7
"TOP 09","21/21","2",7,"8","35,7","29%","52%",721
"STRANA PRÁV OBČANŮ","21/21","0",5,"16","50,5","48%","19%",724
"ANO 2011","21/21","0",2,"19","46","38%","38%",768
