"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"LUBOŠ STANĚK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","33","0%","0%",801
"ZDEŇKA POLÍVKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","51","100%","0%",802
"PETRA ROUBÍNKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","36","100%","0%",803
"ANTONÍN STIBŮREK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","31","0%","0%",804
"HANA PIPKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","100%","0%",805
"ZDENĚK MATOUŠEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","35","0%","0%",806
"JAROSLAV BENDA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","49","0%","0%",807
"JIŘÍ JAKŠL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","50","0%","0%",808
"ING. HELENA GRYGAROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","100%","100%",809
"ING .LUKÁŠ GRYGAR, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","0%","100%",810
"MILAN STANĚK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","0%","0%",811
