"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANÉ NOVÁ VES","6/5","2",1,"2","42,8","33%","0%",901
"OBEC OBČANŮM","6/5","2",1,"2","40,5","0%","33%",902
"ZA KRÁSNOU NOVOU VES","6/5","0",4,"2","45,7","17%","0%",903
