"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"FRANTIŠEK PLÁT","1/7","0",1,"0","38","0%","0%",801
"RADOSLAV KOMÁREK","1/7","0",1,"0","47","0%","0%",802
"JAN NEVĚČNÝ ST.","1/7","0",0,"0","47","0%","0%",803
"JAN SEVELDA","1/7","0",1,"0","55","0%","0%",804
"FRANTIŠEK TOBOLKA","1/7","0",0,"0","58","0%","0%",805
"JOSEF TOBOLKA","1/7","0",1,"0","60","0%","0%",806
"RADEK JANDA","1/7","0",0,"0","48","0%","0%",807
"MARIE MALÁ","1/7","0",0,"0","67","100%","0%",808
"BOHUMILA ČECHOVÁ","1/7","0",0,"0","49","100%","0%",809
"JAN NEVĚČNÝ ML.","1/7","0",0,"0","24","0%","0%",810
