"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARIE SÝKOROVÁ","1/7","0",1,"0","48","100%","0%",801
"FRANTIŠEK KÁŇA","1/7","0",1,"0","42","0%","0%",802
"VLASTIMIL KARMAZÍN","1/7","0",1,"0","58","0%","0%",803
"LENKA KAMÍNKOVÁ","1/7","0",1,"0","35","100%","0%",804
"JAROSLAV LACINA","1/7","0",1,"0","36","0%","0%",805
"JIŘÍ BRYCHTA","1/7","0",0,"0","46","0%","0%",806
"EVA DRÁPELOVÁ","1/7","0",0,"0","66","100%","0%",807
"PETR VENTRUBA","1/7","0",1,"0","35","0%","0%",808
"MARTIN KOPEČNÝ","1/7","0",0,"0","28","0%","0%",809
"JAN HORKÝ","1/7","0",1,"0","50","0%","0%",810
"MVDR. JIŘÍ HRUŠKA","1/7","0",1,"0","47","0%","100%",811
"ING. BOHUMIL KÁŇA","1/7","0",1,"0","66","0%","100%",812
"ANTONÍN BRYM","1/7","0",1,"0","54","0%","0%",813
