"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"VÁCLAV PREISLER, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","65","0%","0%",801
"ALEŠ PETRŽELKA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","36","0%","0%",802
"HANA LEVOROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","55","100%","0%",803
"STANISLAV KOZÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","63","0%","0%",804
"JAN JELÍNEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","33","0%","0%",805
"MILENA DUCHKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","100%","0%",806
"MIROSLAV DUCHEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","70","0%","0%",807
"ONDŘEJ DUCHEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","39","0%","0%",808
"PETR ČERVENÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","0%","0%",809
"ADÉLA PŮČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","40","100%","0%",810
"ROMANA SVOBODOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","45","100%","0%",811
