"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"NESTRANÍCI","11/11","0",4,"7","43,4","45%","9%",181
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","11/11","3",0,"7","36,6","27%","27%",7
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","11/11","0",5,"6","38,9","27%","9%",901
