"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","11/11","5",0,"2","44,7","45%","55%",1
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ PRO VELKÝ OŘECHOV","11/11","0",7,"4","41,5","27%","27%",901
"OBČANÉ PRO VELKÝ OŘECHOV","11/11","1",4,"7","36,7","18%","9%",902
"HNUTÍ OŘECHOV","11/11","2",1,"6","45,5","55%","45%",903
