"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"BOHUSLAV KLOUDA ST.","1/7","0",1,"0","66","0%","0%",801
"FRANTIŠEK PŠENČÍK","1/7","0",0,"0","46","0%","0%",802
"FRANTIŠEK PŠENČÍK","1/7","1",0,"0","46","0%","0%",802
"VLASTA KAMARÁDOVÁ","1/7","1",0,"0","65","100%","0%",803
"LIBUŠE VODÁKOVÁ","1/7","1",0,"0","60","100%","0%",804
"EDUARD KUBASKÝ","1/7","1",0,"0","46","0%","0%",805
"BOHUSLAV KLOUDA ML.","1/7","0",1,"0","42","0%","0%",806
"PETRA FOUSKOVÁ","1/7","0",0,"0","27","100%","0%",807
"JIŘÍ FOUSEK","1/7","0",0,"0","26","0%","0%",808
"ZBYNĚK ŠVESTKA","1/7","1",0,"0","38","0%","0%",809
