"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MILAN MICHÁLEK","1/7","1",0,"0","53","0%","0%",801
"JIŘÍ BOHATEC","1/7","0",0,"0","48","0%","0%",802
"JIŘÍ HERMANN","1/7","1",0,"0","47","0%","0%",803
"ROMAN MOTYČKA","1/7","1",0,"0","39","0%","0%",804
"PETR ZAMASTIL","1/7","0",0,"0","40","0%","0%",805
"ZDENĚK BAČINA","1/7","1",0,"0","40","0%","0%",806
"ING. FRANTIŠEK ŘÍHA","1/7","1",0,"0","33","0%","100%",807
"JIŘÍ JIRSÁK","1/7","0",0,"0","27","0%","0%",808
"ING. MILAN VOPAŘIL, DIS.","1/7","0",1,"0","25","0%","100%",809
"ZDENĚK PEJCHA","1/7","0",0,"0","29","0%","0%",810
