"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANSKÁ DEMOKRATICKÁ STRANA","15/15","2",1,"4","50,5","33%","13%",53
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","2",1,"13","43,4","33%","20%",7
"SNK - BĚLÁCI","15/15","0",5,"10","41,6","40%","20%",901
"ZA ROZVOJ A PROSPERITU OBCE","15/15","0",7,"8","43,8","40%","47%",902
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - BĚLÁ S BUDOUCNOSTÍ","15/15","0",4,"11","43,2","27%","33%",903
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ 2014","15/15","0",11,"4","44,9","53%","53%",904
