"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","15/15","4",0,"4","45,9","27%","67%",1
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","3/15","1",0,"0","44","0%","67%",7
"RATÍŠKOVICE 2018","15/15","0",6,"9","44,3","47%","53%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","15/15","0",8,"7","42,8","20%","67%",902
"SBOR DOBROVOLNÝCH HASIČŮ RATÍŠKOVICE","15/15","0",2,"13","36","27%","13%",903
"SPK","15/15","0",0,"0","30,3","7%","27%",904
