"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MIROSLAV KRUPKA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","0%","0%",801
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ MILÝ","8/7","6",0,"1","54,6","12%","25%",901
