"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","9/9","2",2,"4","49,1","56%","0%",1
"""PRO ROZVOJ VENKOVA""","9/9","0",3,"6","35,4","0%","22%",901
"VRBECKÁ VOLBA 2014","9/9","0",4,"5","38,6","22%","33%",902
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - VRBČANÉ","9/9","3",3,"2","50,1","33%","33%",903
