"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","11/11","2",1,"3","43,5","64%","9%",47
"NEZÁVISLÍ SLABCE","11/11","2",0,"5","42,1","27%","0%",901
"NOVÉ SLABCE","11/11","3",0,"0","52,6","27%","9%",902
"SPOLEČNĚ PRO SLABECKO","11/11","2",1,"7","44,4","27%","18%",903
"MODŘEJOVIČTÍ ZA LEPŠÍ VESNICE","11/11","1",0,"4","47,5","36%","0%",904
