"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JAROMÍR DANIEL, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","52","0%","0%",801
"JIŘÍ HUŠEK, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","40","0%","0%",802
"ALENA KONVALINOVÁ, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","47","100%","0%",803
"RADAN MLEJNEK, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","34","0%","0%",804
"LENKA MALÁ, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","46","100%","0%",805
"ROBERT PROKŮPEK, NEZÁVISLÝ KANDIDÁT","1/15","0",0,"0","40","0%","0%",806
"PETR PEŠEK, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","70","0%","0%",807
"MILAN LACINA, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","52","0%","0%",808
"ONDŘEJ NOVÁK, NEZÁVISLÝ KANDIDÁT","1/15","0",0,"0","23","0%","0%",809
"VLADIMÍR VÁVRA, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","60","0%","0%",810
"ING. LUDĚK ŠTĚPNIČKA, NEZÁVISLÝ KANDIDÁT","1/15","1",0,"0","57","0%","100%",811
