"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"""ZA KRÁSNĚJŠÍ OBEC""","9/9","5",1,"2","46,8","11%","22%",901
"BUDOUCNOST TICHOVA","9/9","0",3,"6","35,3","44%","22%",902
"OBEC PRO OBČANY","9/9","0",0,"0","45","0%","11%",903
