"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARTIN DRIML, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","50","0%","0%",801
"JOSEF ŠVICHKÝ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","54","0%","0%",802
"PAVEL SKŘIPSKÝ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","37","0%","0%",803
"LUKÁŠ HABRMAN, DIS., NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","25","0%","100%",804
"MIROSLAV KOLOMAZNÍK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","34","0%","0%",805
"ZDENĚK BARVA, DIS., NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","29","0%","100%",806
"BC. KAMILA BARVOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","27","100%","100%",807
"MILENA ONDERKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","49","100%","0%",808
"ALEXANDRA EFFENBERGEROVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","28","100%","0%",809
"JANA VYSTRČILOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","51","100%","0%",810
"VLADISLAV AMBROZEK, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","65","0%","0%",811
"MIROSLAV HLUBINKA, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","29","0%","0%",812
"ANTONÍN VALENTA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","41","0%","0%",813
"JANA POTŮČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","50","100%","0%",814
"MGR. BARBORA ŠROLOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","45","100%","100%",815
"JARMILA SOMMEROVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","27","100%","0%",816
