"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JAN VALDHANS, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","27","0%","0%",801
"LUBOŠ VALDHANS, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","32","0%","100%",802
"MIROSLAVA DYKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","45","100%","0%",803
"VIKTOR DYK, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","49","0%","0%",804
"JANA ČÍŽKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","46","100%","0%",805
"LUCIE VEVERKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","20","100%","0%",806
"PAVEL PACOVSKÝ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","43","0%","0%",807
"HANA BRABCOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","26","100%","100%",808
"JANA JINOCHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","19","100%","0%",809
"JANA JINOCHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","38","100%","0%",810
"ZDENĚK NOVÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","0%","0%",811
"MILOŠ VALDHANS, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","28","0%","100%",812
"PAVEL NĚMEC, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","49","0%","0%",813
