"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","15/15","2",0,"8","50,7","40%","33%",1
"STAROSTOVÉ A NEZÁVISLÍ","15/15","0",8,"7","46,9","60%","40%",166
"KOMUNISTICKÁ STRANA ČECH A MORAVY","15/15","3",0,"5","58,4","47%","13%",47
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","5",0,"5","48,2","40%","33%",7
"ZVUK 12","15/15","0",1,"14","36,4","13%","27%",775
