"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SPOLEČNĚ PRO TŘEBENICE A MÍSTNÍ ČÁSTI","15/15","0",7,"8","46,9","60%","40%",901
"AKTIVNÍ KANDIDÁTI","15/15","0",9,"6","46","40%","40%",902
