"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARIE HAZDROVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","56","100%","0%",801
"VLADIMÍRA PÍCHOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","54","100%","0%",802
"JIŘÍ SVOBODA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","28","0%","0%",803
"ZBYNĚK ŠTECHER, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","56","0%","0%",804
"RADEK FILIP, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","37","0%","0%",805
"SIMONA VACÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","40","100%","0%",806
"PETR VACÍK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","39","0%","0%",807
"PAVEL BŘEZINA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","51","0%","0%",808
"ANTONÍN SETNIČKA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","49","0%","0%",809
"ANTONÍN KUBÍN, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","63","0%","0%",810
"JAROSLAV VACÍK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","58","0%","0%",811
"JIŘÍ BOHUNĚK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","50","0%","0%",812
"PAVEL NOVÁK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","46","0%","0%",813
