"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - VOLBA PRO OBEC","7/7","0",2,"5","48","0%","14%",901
"NEZÁVISLÉ ROHATSKO","7/7","7",0,"5","37,7","0%","29%",902
