"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ELIŠKA NEUMANNOVÁ","1/7","0",0,"0","41","100%","0%",801
"JOSEF MEJZLÍK","1/7","0",1,"0","41","0%","0%",802
"MARTIN ŠVEC","1/7","0",1,"0","40","0%","0%",803
"RADEK ŠTVERÁČEK","1/7","0",1,"0","34","0%","0%",804
"JOSEF DOLEŽAL","1/7","0",0,"0","29","0%","0%",805
"PAVEL KRATOCHVÍL","1/7","0",0,"0","38","0%","0%",806
"PETR SLÁMA","1/7","0",0,"0","37","0%","0%",807
"PAVEL JAŠA","1/7","0",1,"0","42","0%","0%",808
"JAROSLAVA PACALOVÁ","1/7","0",0,"0","44","100%","0%",809
"LADISLAV KREMLÁČEK","1/7","0",1,"0","42","0%","0%",810
"LENKA KRATOCHVÍLOVÁ","1/7","0",0,"0","30","100%","0%",811
"JAN KAFKA","1/7","0",0,"0","26","0%","0%",812
"BC. DANA POSPÍŠILOVÁ","1/7","0",1,"0","39","100%","100%",813
"BC. JANA UCHYTILOVÁ","1/7","0",1,"0","39","100%","100%",814
"JAN VEČEŘA","1/7","0",1,"0","34","0%","0%",815
