"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ANO 2011","15/15","0",4,"11","43,9","47%","7%",768
"STRANA ZA DALŠÍ ROZVOJ CHODSKÉHO ÚJEZDA A JEHO ČÁSTÍ","15/15","0",10,"5","49,1","27%","0%",901
"SPOLUPRÁCE","15/15","0",11,"4","46,6","33%","0%",902
