"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARTINA SOJKOVÁ, DIS.","1/9","0",1,"0","27","100%","100%",801
"ING. ANTONÍN FORMÁNEK","1/9","0",0,"0","66","0%","100%",802
"FRANTIŠEK MAŠEK MLADŠÍ","1/9","0",1,"0","34","0%","0%",803
"FRANTIŠEK MAŠEK STARŠÍ","1/9","0",0,"0","62","0%","0%",804
"ING. JAROSLAV TOMEK","1/9","0",1,"0","32","0%","100%",805
"MARTIN KADLEC","1/9","0",1,"0","35","0%","0%",806
"PETR HAVLÍČEK","1/9","0",0,"0","24","0%","0%",807
"PETR TOMEK","1/9","0",1,"0","34","0%","0%",808
"PETR VYSEKAL","1/9","0",1,"0","53","0%","0%",809
"PETR MATYÁŠ","1/9","0",1,"0","41","0%","0%",810
"JIŘÍ ZAVŘEL","1/9","0",1,"0","53","0%","0%",811
