"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","1/9","0",0,"0","72","0%","0%",47
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","9/9","0",1,"8","59,4","0%","11%",901
"ZA PROSPERITU OBCE HOLEDEČ A SPÁDOVÝCH OBCÍ","9/9","1",1,"7","47,6","22%","22%",902
"H.V.S.","9/9","0",0,"0","45,3","11%","0%",903
"ZA KULTURNÍ A SPOLEČENSKÝ ROZVOJ OBCE HOLEDEČ, HOLEDEČEK, VELETICE, STRÁNKY","9/9","0",1,"8","44,2","33%","22%",904
