"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JAROSLAV SMĚTÁK, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","39","0%","0%",801
"IVO BAJZÍK, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","50","0%","100%",802
"MARTIN KURÁŇ, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","33","0%","0%",803
"PAVEL KOZÁK, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","38","0%","0%",804
"MARIE HRABOVSKÁ, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","56","100%","100%",805
"JAROSLAV ŠULA, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","44","0%","100%",806
"VĚRA ŠULOVÁ, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","44","100%","100%",807
"IVETA BAČOVÁ, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","47","100%","100%",808
"JAKUB BLIŽŇÁK, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","29","0%","100%",809
"TOMÁŠ KRCHŇÁK, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","43","0%","100%",810
"IVO VESELÝ, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","43","0%","100%",811
"EMILIE CIBULCOVÁ, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","51","100%","100%",812
"JANA BĚLOCKÁ, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","38","100%","0%",813
"JIŘÍ HRABOVSKÝ, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","33","0%","100%",814
