"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANSKÁ DEMOKRATICKÁ STRANA","15/15","8",0,"4","53,4","33%","20%",53
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","7",0,"6","51,7","27%","20%",7
