"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"BRODCE S EDITOU","9/9","0",2,"7","50,3","11%","22%",901
"JISTOTA PRO OBČANY","9/9","0",4,"5","46,8","44%","33%",902
"ZMĚNA 2014","9/9","0",2,"7","36,4","0%","11%",903
