"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ A NESTRANÍCI","15/15","6",0,"8","40,2","20%","47%",355
"MOUTNICKÉ NEZÁVISLÉ SDRUŽENÍ","15/15","7",0,"7","40,7","60%","60%",470
"SPORTOVNÍ KLUB (SK) MOUTNICE","15/15","0",6,"9","33,1","0%","7%",901
