"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","4/9","1",1,"0","51,8","0%","25%",7
"NEZÁVISLÍ - ROZTOKY","9/9","2",1,"4","50,8","22%","11%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ OBCE ROZTOKY","9/9","5",0,"3","52,2","33%","44%",902
