"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OLDŘICH PETRTÝL","1/7","0",1,"0","67","0%","0%",801
"ING. JAROSLAV SEDLÁČEK","1/7","0",0,"0","74","0%","100%",802
"NEZÁVISLÝ KANDIDÁT POHL OTTO","1/7","0",1,"0","79","0%","0%",803
"JAROSLAV KULHÁNEK","1/7","0",1,"0","70","0%","0%",804
"NEZÁVISLÝ KANDIDÁT MATUCHA VÁCLAV","1/7","0",1,"0","58","0%","0%",805
"NEZÁVISLÝ KANDIDÁT MATUCHOVÁ MONIKA","1/7","0",0,"0","33","100%","0%",806
"NEZÁVISLÝ KANDIDÁT HAVLÍK ZDENĚK, MGR.","1/7","0",0,"0","50","0%","100%",807
"LUCIE CEE","1/7","0",0,"0","29","0%","0%",808
"NEZÁVISLÝ KANDIDÁT HAČECKÝ VLADIMÍR","1/7","0",0,"0","45","0%","0%",809
"JITKA HLAVÁČOVÁ","1/7","0",0,"0","58","100%","0%",810
"PETR VÍT","1/7","0",0,"0","43","0%","0%",811
