"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"""SDRUŽENÍ NESTRANÍKŮ""","11/11","0",2,"9","39","55%","9%",158
"TOP 09","11/11","2",0,"0","40,3","36%","18%",721
"NAŠE ZÁSADA","11/11","5",1,"6","50,5","55%","73%",901
"PŘÍZNIVCI SPORTU A KULTURY ZÁSADA","11/11","0",4,"7","51,2","0%","36%",902
