"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JIŘÍ BENDA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","50","0%","0%",801
"HANA BENDOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","50","100%","0%",802
"JOSEF GABRIEL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","39","0%","0%",803
"STANISLAV NOVÁK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","54","0%","0%",804
"RADEK PODUŠKA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","36","0%","0%",805
"PAVEL ŠTĚPÁN, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","46","0%","0%",806
"PAVEL VORLÍČEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","34","0%","0%",807
"JAN SALAČ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","25","0%","0%",808
"JIŘÍ ANTUŠEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","46","0%","0%",809
"TOMÁŠ SALAČ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","22","0%","0%",810
