"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARTIN MUCHA","1/9","0",1,"0","40","0%","0%",801
"MILUŠE BRABCOVÁ","1/9","0",0,"0","61","100%","0%",802
"JOSEF NOVOTNÝ","1/9","0",1,"0","31","0%","0%",803
"MICHAELA BARTUŠKOVÁ","1/9","0",0,"0","41","100%","0%",804
"MARIE HORKÁ","1/9","0",1,"0","37","100%","0%",805
"ERIKA FIALOVÁ","1/9","0",1,"0","40","100%","0%",806
"BC. KATEŘINA VAŇKOVÁ","1/9","0",0,"0","24","100%","100%",807
"MILOŠ BRABEC","1/9","0",0,"0","22","0%","0%",808
"VĚRA TVARŮŽKOVÁ","1/9","0",1,"0","40","100%","0%",809
"LENKA VALOVÁ","1/9","0",0,"0","36","100%","0%",810
"PAVEL SLÁMA","1/9","0",0,"0","47","0%","0%",811
"ONDŘEJ CEJPEK","1/9","0",0,"0","18","0%","0%",812
"MGR. BC. ET BC. ZDENĚK MICHAL","1/9","0",0,"0","41","0%","100%",813
