"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ PRO STAŘECHOVICE I","8/7","0",3,"5","53","12%","25%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ PRO STAŘECHOVICE II","8/7","4",1,"7","51","25%","12%",902
