"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","9/7","2",5,"2","42,2","22%","22%",901
"VOLTE PRAVÝ BLOK WWW.CIBULKA.NET","7/7","0",0,"5","39,1","43%","0%",98
