"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ZDENĚK KŘÍŽEK","1/7","0",1,"0","53","0%","0%",801
"LADISLAV HRABÍK","1/7","0",1,"0","63","0%","0%",802
"PETRA VODENKOVÁ","1/7","0",1,"0","35","100%","0%",803
"STANISLAV KUBÁT","1/7","0",1,"0","50","0%","0%",804
"BOHUMIL HOVORKA","1/7","0",0,"0","62","0%","0%",805
"MILOŠ VLČEK","1/7","0",0,"0","39","0%","0%",806
"MARTINA HOVORKOVÁ","1/7","0",0,"0","42","100%","0%",807
"PETR NAVRÁTIL","1/7","0",0,"0","34","0%","0%",808
"RADEK SMĚLÝ","1/7","0",1,"0","37","0%","0%",809
"RADEK SKALICKÝ","1/7","0",1,"0","49","0%","0%",810
"OCHTÁBCOVÁ EVA","1/7","0",0,"0","41","100%","0%",811
"PAVEL OCHTÁBEC","1/7","0",0,"0","21","0%","0%",812
