"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","9/7","0",3,"6","41","33%","0%",47
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","9/7","2",6,"1","52,2","44%","11%",7
