"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"IVANA MÁCHOVÁ, NEZÁVISLÝ KANDIDÁT","1/13","1",0,"0","57","100%","0%",801
"JITKA NOVÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/13","1",0,"0","60","100%","0%",802
"VLADIMÍR BENEŠ, NEZÁVISLÝ KANDIDÁT","1/13","0",0,"0","46","0%","0%",803
"BC. JIŘÍ NOVÁK, NEZÁVISLÝ KANDIDÁT","1/13","0",1,"0","33","0%","100%",804
"ING. MIROSLAV VÍT, NEZÁVISLÝ KANDIDÁT","1/13","0",0,"0","43","0%","100%",805
"MONIKA SLEZÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/13","0",0,"0","37","100%","0%",806
"ING. JAROSLAV MALÝ, NEZÁVISLÝ KANDIDÁT","1/13","1",0,"0","63","0%","100%",807
"ING. PAVEL FIDRMUC, NEZÁVISLÝ KANDIDÁT","1/13","1",0,"0","39","0%","100%",808
"ING. JAROSLAV VĚCEK, NEZÁVISLÝ KANDIDÁT","1/13","1",0,"0","43","0%","100%",809
"RADEK VOSÁTKA, NEZÁVISLÝ KANDIDÁT","1/13","1",0,"0","38","0%","0%",810
"ING. PAVEL VESELÝ, NEZÁVISLÝ KANDIDÁT","1/13","1",0,"0","53","0%","100%",811
"ING. MIROSLAVA SOUČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/13","1",0,"0","63","100%","100%",812
"ING. PAVEL CAPEK, NEZÁVISLÝ KANDIDÁT","1/13","0",0,"0","38","0%","100%",813
"PAVEL KOZA, NEZÁVISLÝ KANDIDÁT","1/13","0",0,"0","47","0%","0%",814
"MARTIN KUBEC, NEZÁVISLÝ KANDIDÁT","1/13","0",0,"0","49","0%","0%",815
"ROMAN BITTNER, NEZÁVISLÝ KANDIDÁT","1/13","0",0,"0","39","0%","0%",816
"ING. PETRA ŠKOPOVÁ MBA, NEZÁVISLÝ KANDIDÁT","1/13","0",1,"0","46","100%","100%",817
"STANISLAVA POULÍČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/13","0",0,"0","48","100%","0%",818
"MILUŠE VÁVROVÁ, NEZÁVISLÝ KANDIDÁT","1/13","0",0,"0","38","100%","0%",819
"MGR. PAVLA MYSLÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/13","0",0,"0","31","100%","100%",820
"ANNA SCHNÁBELOVÁ, NEZÁVISLÝ KANDIDÁT","1/13","0",0,"0","31","100%","0%",821
