"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ZA SPOKOJENÝ ŽIVOT VŠEM OBEC VYŠEHOŘOVICE A KOZOVAZY","9/9","0",6,"3","54","44%","22%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""PRO VYŠEHOŘOVICE""","9/9","0",2,"7","47,9","22%","22%",902
