"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","7/9","5",0,"2","45,1","43%","43%",7
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ VLASTĚJOVICE","9/9","0",5,"4","44,4","11%","11%",901
