"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"PRO PRAHU","5/5","0",2,"3","51","20%","40%",791
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ V MČ NEDVĚZÍ - ZMĚNA PRO NEDVĚZÍ","4/5","0",1,"3","42,2","0%","0%",901
